date,WETH,CRV,WETH_price,CRV_price,WETH_usd_volume,CRV_usd_volume,daily_volume_usd,fees_usd
2023-08-02,2359.931024842793,7558847.34704757,1839.9,0.583,4342037.092608254,4406808.003328733,8748845.095936988,26246.535287810962
2023-08-03,748.2031230310823,2336485.600647103,1835.81,0.581,1373558.7752916913,1357498.1339759668,2731056.9092676584,8193.170727802975
2023-08-04,2754.4301351949243,8416764.956469558,1830.23,0.612,5041240.666337807,5151060.153359369,10192300.819697175,30576.902459091525
2023-08-05,1686.2328508041471,4856937.481991483,1836.48,0.621,3096732.9058448,3016158.1763167107,6112891.08216151,18338.67324648453
2023-08-06,458.62052158992975,1360783.4123010735,1830.28,0.611,839403.9682556166,831438.664915956,1670842.6331715726,5012.527899514718
2023-08-07,480.9272847274382,1427926.4444993662,1829.1,0.614,879664.0964949571,876746.8369226109,1756410.933417568,5269.232800252704
2023-08-08,324.6350965197988,981211.6954872686,1856.3,0.601,602620.1296697025,589708.2289878484,1192328.358657551,3576.9850759726532
2023-08-09,166.2269018713277,510737.66437850177,1855.35,0.614,308409.08238696784,313592.9259284001,622002.0083153679,1866.0060249461037
2023-08-10,509.4581274704109,1521338.5877486018,1852.47,0.609,943755.8973951121,926495.1999388984,1870251.0973340105,5610.753292002032
2023-08-11,229.5582649322332,696117.7169217792,1848.84,0.596,424416.50253731,414886.1592853804,839302.6618226904,2517.9079854680713
2023-08-12,94.22926604682243,296410.44138223544,1849.93,0.585,174317.54613799823,173400.1082086077,347717.65434660594,1043.152963039818
2023-08-13,187.0106010587007,595475.261018066,1840.73,0.577,344236.02368678217,343589.22560742404,687825.2492942063,2063.4757478826186
2023-08-14,81.26230107437479,258487.75473628036,1845.5,0.581,149969.57663275866,150181.3855017789,300150.9621345375,900.4528864036125
2023-08-15,337.7034220774618,1093563.5517211023,1828.98,0.555,617652.8049112362,606927.7712052119,1224580.576116448,3673.741728349344
2023-08-16,423.5995495969657,1377442.1035280577,1807.81,0.541,765787.5017568906,745196.1780086793,1510983.67976557,4532.95103929671
2023-08-17,417.3226482121281,1384030.3577438185,1681.49,0.4944,701723.8597422113,684264.6088685439,1385988.4686107552,4157.965405832266
2023-08-18,218.18988598046525,736084.4182439591,1661.59,0.495,362542.1326462812,364361.78703075973,726903.919677041,2180.711759031123
2023-08-19,104.09139227953887,346905.4048330807,1669.67,0.5031,173798.27494737768,174528.1091715229,348326.3841189006,1044.9791523567017
2023-08-20,24.084203646291286,80738.56309870796,1685.24,0.4989,40587.66335287593,40280.469129945406,80868.13248282133,242.60439744846397
2023-08-21,82.92254489415073,286066.2918167991,1667.55,0.4782,138277.48973824104,136796.90074679334,275074.3904850344,825.2231714551032
2023-08-22,166.53576125539553,596051.3976378876,1634.99,0.4752,272284.3042949591,283243.6241575242,555527.9284524834,1666.58378535745
2023-08-23,117.81644470037446,415443.28890791634,1679.61,0.468,197885.67868319593,194427.45920890485,392313.1378921008,1176.9394136763024
2023-08-24,50.5756144452642,184342.6450604133,1661.16,0.4544,84014.18769189509,83765.29791545181,167779.4856073469,503.3384568220407
2023-08-25,156.37022806184825,677637.8466490111,1653.8,0.4551,258605.08316868462,308392.984009965,566998.0671786496,1700.9942015359488
2023-08-26,93.66001371301907,343990.08497508365,1647.04,0.4526,154261.78898589092,155689.91245972287,309951.70144561375,929.8551043368412
2023-08-27,53.834013951348545,195548.43104896086,1658.33,0.4602,89274.56035593983,89991.38796873178,179265.9483246716,537.7978449740148
2023-08-28,205.8489033322814,711067.8120423683,1653.08,0.4867,340284.7051205277,346076.7041210207,686361.4092415484,2059.084227724645
2023-08-29,439.8490372130942,1527732.5936132842,1729.42,0.4836,760683.7219370694,738811.4822713842,1499495.2042084537,4498.485612625361
2023-08-30,84.98736225425945,305657.3615153028,1705.23,0.4737,144922.99973683085,144789.89214979895,289712.8918866298,869.1386756598895
2023-08-31,108.1669807123496,392520.3370750165,1645.76,0.4528,178016.89017715649,177733.20862756748,355750.09880472394,1067.2502964141718
2023-09-01,139.93654309552275,514778.72425328486,1629.12,0.4384,227973.421087778,225678.9927126401,453652.4138004181,1360.9572414012544
2023-09-02,49.80206861356742,185907.227407737,1637.03,0.4375,81527.48038246827,81334.41199088494,162861.8923733532,488.58567712005964
2023-09-03,44.63578410793792,166826.75456447495,1635.84,0.4344,73017.00107512917,72469.54218280791,145486.54325793707,436.45962977381123
2023-09-04,184.16957323544156,692314.3182161254,1630.51,0.4368,300290.3308561198,302402.89419680357,602693.2250529234,1808.0796751587702
2023-09-05,138.57381113168665,507690.6352988034,1634.45,0.444,226491.96560418524,225414.6420726687,451906.60767685395,1355.7198230305619
2023-09-06,135.62845434359022,497892.4610523395,1633.15,0.451,221501.6102112344,224549.49993460512,446051.1101458395,1338.1533304375187
2023-09-07,72.18608288813468,266173.1706099721,1648.11,0.447,118970.60506876363,118979.40726265752,237950.01233142114,713.8500369942634
2023-09-08,81.24319746914685,300553.2977259813,1636.44,0.4413,132949.61806641068,132634.17028647554,265583.7883528862,796.7513650586586
2023-09-09,36.09458647789842,133696.67807625764,1635.54,0.4431,59034.13996806198,59240.99805558976,118275.13802365173,354.8254140709552
2023-09-10,172.5662219258683,651640.0656344593,1617.42,0.4272,279112.05866733793,278380.636039041,557492.694706379,1672.4780841191368
2023-09-11,159.58752732464487,614857.1369148521,1551.85,0.4081,247655.90427875012,250923.19757495113,498579.1018537013,1495.737305561104
2023-09-12,213.81987869723835,839650.094103474,1592.97,0.4016,340608.65216833976,337203.47779195517,677812.1299602949,2033.436389880885
2023-09-13,234.89067603175008,931001.3499947641,1607.62,0.4173,377614.948602162,388506.86335281504,766121.811954977,2298.365435864931
2023-09-14,182.52004284317908,708543.493346298,1626.47,0.4196,296863.37408314546,297304.8498081066,594168.2238912521,1782.5046716737563
2023-09-15,175.17870422423763,672967.1531415299,1641.29,0.4357,287519.055456199,293211.7886237645,580730.8440799635,1742.1925322398906
2023-09-16,154.9292080499594,583157.599855294,1634.4,0.4379,253216.29763685368,255364.71297663325,508581.0106134869,1525.7430318404608
2023-09-17,153.84445424314814,578242.1844898812,1622.48,0.4316,249609.550120423,249569.3268258327,499178.8769462557,1497.536630838767
2023-09-18,214.2494600251253,803996.8890334553,1636.66,0.425,350653.5212447216,341698.67783921846,692352.1990839401,2077.05659725182
2023-09-19,1243.285923056571,4688021.9755120585,1643.12,0.444,2042867.9658927126,2081481.757127354,4124349.7230200665,12373.0491690602
2023-09-20,134.20145374380488,498164.60437294457,1622.26,0.4419,217709.6503504249,220138.9386724042,437848.5890228291,1313.5457670684873
2023-09-21,229.64743739936344,830950.4147006215,1583.94,0.4443,363747.76199434773,369191.2692514861,732939.0312458338,2198.8170937375016
2023-09-22,756.9859491818975,2537819.9299724502,1593.08,0.4909,1205939.1759226972,1245815.8036234758,2451754.979546173,7355.264938638519
2023-09-23,505.707363663133,1678041.0351922505,1593.86,0.4742,806026.7386481211,795727.0588881652,1601753.7975362863,4805.261392608859
2023-09-24,1578.1796248515923,4896009.387404629,1580.71,0.5147,2494644.3147991607,2519976.031697163,5014620.346496323,15043.86103948897
2023-09-25,762.6099173889376,2331653.928731235,1588.33,0.5214,1211276.210086371,1215724.358440466,2427000.568526837,7281.001705580511
2023-09-26,441.87623658334314,1355495.3587139882,1594.01,0.5236,704355.1398762148,709737.3698226442,1414092.509698859,4242.277529096577
2023-09-27,546.8849940868147,1673201.9806453336,1598.64,0.5171,874272.2269469455,865212.744191702,1739484.9711386475,5218.454913415942
2023-09-28,451.326183706347,1414456.531895397,1652.99,0.5164,746037.6684047546,730425.353070783,1476463.0214755377,4429.389064426613
2023-09-29,326.18503256501214,1040782.471016533,1667.45,0.5222,543897.2325505295,543496.6063648335,1087393.838915363,3262.181516746089
2023-09-30,613.6675485049291,1946661.4495535176,1670.89,0.5195,1025370.970121401,1011290.6230430524,2036661.5931644533,6109.98477949336
2023-10-01,364.63221330966246,1173180.110092159,1733.79,0.5381,632195.6851141597,631288.2172405907,1263483.9023547503,3790.451707064251
2023-10-02,279.81938834898375,927333.0980413451,1662.4,0.4991,465171.75119135063,462831.9492324353,928003.700423786,2784.011101271358
2023-10-03,226.98866095495575,759490.5449520685,1656.88,0.4875,376092.9725630471,370251.64066413336,746344.6132271804,2239.0338396815414
2023-10-04,132.0771998504301,451097.4544415519,1646.58,0.4822,217475.6757297212,217519.1925317163,434994.8682614375,1304.9846047843125
2023-10-05,147.91986586984,507901.8674149611,1611.79,0.4671,238415.76061034942,237240.96226952833,475656.7228798778,1426.9701686396334
2023-10-06,87.45449664656645,299806.5226086893,1645.03,0.4732,143865.2706185012,141868.4464984318,285733.71711693297,857.2011513507989
2023-10-07,69.71430490968564,241009.86023178606,1633.57,0.472,113883.19707131517,113756.65402940301,227639.8511007182,682.9195533021546
2023-10-08,61.60039220508724,213844.5423932222,1632.84,0.4739,100583.58440815464,101340.92864014799,201924.51304830262,605.7735391449079
2023-10-09,237.68609873559473,836684.8563357403,1580.13,0.4491,375574.93519507535,375755.168980381,751330.1041754563,2253.990312526369
2023-10-10,397.76967763303,1435927.0393018613,1567.63,0.435,623555.6797478669,624628.2620963097,1248183.9418441765,3744.5518255325296
2023-10-11,132.61688831021613,481562.04431386554,1566.87,0.4342,207793.42378662832,209094.2396410804,416887.6634277087,1250.6629902831262
2023-10-12,158.79732135155822,576784.6489510805,1539.61,0.4241,244485.94392607253,244614.36962015324,489100.3135462258,1467.3009406386773
2023-10-13,303.365053477342,1078416.8363764891,1552.16,0.4415,470871.1014053911,476121.03326021996,946992.1346656111,2840.976403996833
2023-10-14,144.31102016854723,508917.25976873725,1554.94,0.4371,224394.97770088085,222447.73424491505,446842.7119457959,1340.5281358373877
2023-10-15,102.54201351136392,362625.75650446187,1557.77,0.4401,159736.87238759737,159591.59543761367,319328.467825211,957.985403475633
2023-10-16,346.0500612686995,1229590.0339038724,1599.42,0.4472,553479.3889943834,549872.6631618117,1103352.052156195,3310.0561564685854
2023-10-17,573.104252507334,2066171.5927590146,1565.01,0.4332,896913.8862165028,895065.5339832051,1791979.4201997078,5375.938260599124
2023-10-18,222.4039171898659,810085.0607336776,1563.44,0.4243,347715.1802913239,343719.0912692994,691434.2715606233,2074.30281468187
2023-10-19,506.54796913579094,1896109.8801509684,1566.57,0.4141,793542.852009056,785179.1013705161,1578721.9533795721,4736.165860138716
2023-10-20,312.7864235802766,1192071.27157507,1603.89,0.4205,501675.0169161699,501265.96969731693,1002940.9866134869,3008.822959840461
2023-10-21,63.27746886777344,236946.71375388157,1628.94,0.4397,103075.20013747088,104185.47003758172,207260.6701750526,621.7820105251578
2023-10-22,302.19732507383236,1111718.1794266023,1663.7,0.451,502765.68972533493,501384.89892139763,1004150.5886467325,3012.4517659401977
2023-10-23,272.866270795086,1013178.0361987817,1765.46,0.4718,481734.48643789254,478017.3974785852,959751.8839164777,2879.255651749433
2023-10-24,405.3437320937955,1530165.921210681,1784.98,0.4791,723530.4549127831,733102.4928520373,1456632.9477648204,4369.898843294462
2023-10-25,158.97599251258737,595889.9177904107,1787.15,0.4785,284113.9450188705,285133.3256627115,569247.270681582,1707.7418120447462
2023-10-26,398.252596612401,1505032.468152493,1803.38,0.4774,718200.7676788718,718502.5002960002,1436703.267974872,4310.109803924616
2023-10-27,155.52038153999405,593867.2232099865,1779.4,0.4656,276732.9669122654,276504.57912656973,553237.5460388351,1659.7126381165053
2023-10-28,79.09733797291317,296374.59110104636,1776.2,0.4807,140492.69170748838,142467.265942273,282959.95764976135,848.879872949284
2023-10-29,633.4586761833751,2298232.3756834934,1795.14,0.493,1137147.007963824,1133028.5612119623,2270175.5691757863,6810.52670752736
2023-10-30,558.0118030157636,2058940.576146962,1809.04,0.4881,1009465.672127637,1004968.895217332,2014434.5673449691,6043.3037020349075
2023-10-31,414.3073756273814,1550689.490532886,1814.67,0.4794,751831.1653297403,743400.5417614655,1495231.7070912058,4485.695121273618
2023-11-01,411.780244019182,1519426.8328866651,1846.99,0.521,760553.992900989,791621.3799339526,1552175.3728349416,4656.526118504825
2023-11-02,634.1244449162293,2234545.5936615085,1800.8,0.5096,1141931.3004051456,1138724.434529905,2280655.734935051,6841.9672048051525
2023-11-03,453.9997365622629,1585474.3415173301,1832.71,0.533,832049.8571950248,845057.824028737,1677107.6812237618,5031.323043671286
2023-11-04,1301.1314113384442,4008186.6167749767,1855.54,0.5535,2414301.3789949366,2218531.2923849495,4632832.671379887,13898.49801413966
2023-11-05,428.2324261062074,1436237.2692523308,1891.71,0.565,810091.5627893737,811474.0571275668,1621565.6199169406,4864.696859750822
2023-11-06,169.28758920314402,563583.4612098418,1900.95,0.5744,321807.2426957166,323722.3401189331,645529.5828146497,1936.588748443949
2023-11-07,415.8584567216851,1391425.2211607576,1885.27,0.5575,784005.4727036913,775719.5607971223,1559725.0335008136,4679.175100502441
2023-11-08,171.55427903357582,572082.5675916717,1888.12,0.5692,323915.06532887515,325629.39747317956,649544.4628020547,1948.6333884061642
2023-11-09,763.0489597629663,2740119.1812997144,2121.32,0.5504,1618671.0193243758,1508161.5973873627,3126832.6167117385,9380.497850135216
2023-11-10,636.1341863581825,2275926.6644676663,2077.72,0.603,1321708.721680123,1372383.7786740027,2694092.5003541256,8082.277501062377
2023-11-11,639.8301215675638,2148507.681186125,2053.17,0.6235,1313680.010698875,1339594.5392195492,2653274.5499184243,7959.823649755273
2023-11-12,782.8411145921184,2530245.9766498366,2044.68,0.6305,1600659.5701842126,1595320.0882777218,3195979.6584619344,9587.938975385803
2023-11-13,315.7360442147517,1062831.3578008562,2053.65,0.5755,648411.3272016249,611659.4464143928,1260070.7736160178,3780.2123208480534
2023-11-14,427.5738965054595,1511305.566567288,1979.39,0.5726,846335.4950039416,865373.5674164292,1711709.0624203708,5135.127187261112
2023-11-15,363.05428605020046,1252258.6311609903,2058.48,0.6113,747339.9867486167,765505.7012287134,1512845.68797733,4538.53706393199
2023-11-16,316.98557592745163,1077458.2746217174,1961.77,0.5716,621852.7932871968,615875.1497737736,1237727.9430609704,3713.1838291829113
2023-11-17,401.4972683584119,1377432.622381346,1960.82,0.569,787263.8737425412,783759.1621349858,1571023.035877527,4713.069107632581
2023-11-18,218.46438001854932,765841.8008200993,1962.6,0.5623,428758.1922244049,430632.8446011419,859391.0368255468,2578.1731104766404
2023-11-19,195.5345063144614,682588.4408294044,2011.47,0.5746,393311.7934163497,392215.31810057577,785527.1115169255,2356.581334550777
2023-11-20,179.4469565807515,633048.7839510285,2021.4,0.5677,362734.07803233113,359381.7946489989,722115.87268133,2166.3476180439898
2023-11-21,440.5024163121074,1576825.0764494387,1933.01,0.5201,851495.5757554667,820106.722261353,1671602.2980168196,5014.806894050459
2023-11-22,222.53574750424593,808764.8405150962,2063.21,0.5842,459137.97960823524,472480.4198289192,931618.3994371544,2794.8551983114635
2023-11-23,132.780655259314,472557.3239861363,2062.2,0.5777,273820.2672757573,272996.36606679094,546816.6333425483,1640.4499000276448
2023-11-24,149.68487522842403,529381.5269393361,2080.84,0.5895,311470.27577031386,312070.41013073863,623540.6859010526,1870.6220577031577
2023-11-25,122.12698195904797,426720.8370704842,2083.09,0.598,254401.49484907323,255179.06056814952,509580.5554172228,1528.7416662516684
2023-11-26,201.91244791676723,709060.29856643,2062.33,0.5803,416410.09871218656,411467.69125809934,827877.789970286,2483.6333699108577
2023-11-27,108.02138339764093,388378.2028477404,2027.5,0.5586,219013.354838717,216948.06411074777,435961.4189494648,1307.8842568483944
2023-11-28,207.43015630258006,751485.3054384409,2048.14,0.5619,424846.0003295663,422259.5931258599,847105.5934554262,2541.3167803662786
2023-11-29,112.62383722847486,413572.18693314743,2028.81,0.5497,228492.36720750207,227340.63115715113,455832.9983646532,1367.4989950939596
2023-11-30,116.17053263273455,429015.7593186582,2051.96,0.5583,238377.286141066,239519.4984276069,477896.7845686729,1433.6903537060186
2023-12-01,97.9392539010089,359871.0030917861,2087.24,0.5717,204422.7283123418,205738.25246757412,410160.98077991593,1230.4829423397478
2023-12-02,317.10658572897603,1141770.9577777192,2164.74,0.6086,686453.3103909435,694881.8049035199,1381335.1152944635,4144.005345883391
2023-12-03,144.41508486327055,523912.56113743345,2192.95,0.6025,316695.06035090913,315657.31808530365,632352.3784362128,1897.0571353086384
2023-12-04,436.7404060337637,1626298.4446102895,2243.37,0.6053,979770.3246839644,984398.4485226081,1964168.7732065725,5892.506319619718
2023-12-05,351.41033632862,1305843.461147888,2293.33,0.6304,805899.8666125141,823203.7179076286,1629103.5845201428,4887.310753560429
2023-12-06,652.7432821217772,2373786.0751206866,2232.7,0.6042,1457379.9259932917,1434241.5465879187,2891621.4725812105,8674.864417743633
2023-12-07,690.5830282300425,2480275.006661786,2355.73,0.6463,1626827.157092358,1603001.7368055123,3229828.8938978706,9689.486681693612
2023-12-08,681.7029034235967,2362216.049474401,2358.72,0.6876,1607946.2723633058,1624259.755618598,3232206.027981904,9696.618083945712
2023-12-09,385.6904892480102,1329562.7300255105,2340.49,0.6736,902704.7331800753,895593.4549451838,1798298.1881252592,5394.894564375778
2023-12-10,546.7562943434906,1849905.346431211,2352.39,0.7197,1286184.0392506837,1331376.8778265426,2617560.9170772266,7852.6827512316795
2023-12-11,1744.2313317447376,5835790.257147851,2225.12,0.6549,3881124.0208918503,3821859.039406128,7702983.060297979,23108.94918089394
2023-12-12,488.23814456803984,1666255.0431580225,2203.46,0.6453,1075813.2220298932,1075234.3793498718,2151047.601379765,6453.142804139296
2023-12-13,496.82489881210313,1740327.1173494796,2260.16,0.6406,1122903.763299163,1114853.5513740766,2237757.3146732394,6713.271944019718
2023-12-14,323.5489384051016,1162675.6397272262,2315.32,0.6464,749119.3280680998,751553.533519679,1500672.8615877787,4502.018584763336
2023-12-15,276.6051458654145,974177.1365447432,2220.5,0.6322,614201.7263941529,615874.7857235867,1230076.5121177395,3690.2295363532185
2023-12-16,298.39850684969986,1041308.5794175916,2228.96,0.6373,665118.335827707,663625.9576628311,1328744.293490538,3986.232880471614
2023-12-17,450.379497444255,1541395.5786073995,2196.52,0.6579,989267.573726255,1014084.1511658082,2003351.724892063,6010.055174676189
2023-12-18,408.2486559748905,1444033.2271934596,2219.43,0.6192,906079.3145303511,894145.3742781902,1800224.6888085413,5400.674066425624
2023-12-19,432.6090567050044,1600738.508752172,2177.91,0.5793,942183.590688396,927307.8181201334,1869491.4088085294,5608.474226425588
2023-12-20,170.04879826076237,642898.6794249784,2202.17,0.5817,374476.3620659031,373974.16182150994,748450.5238874131,2245.351571662239
2023-12-21,198.75945657009345,752526.3154550483,2239.61,0.5982,445143.666528947,450161.2419052099,895304.9084341569,2685.9147253024707
2023-12-22,377.371535469348,1419542.5785940264,2324.54,0.6158,877215.2290599181,874154.3198982015,1751369.5489581195,5254.108646874359
2023-12-23,165.85197635217204,623238.9290609718,2308.2,0.618,382819.5318160835,385161.6581596806,767981.1899757641,2303.9435699272926
2023-12-24,380.26803384050703,1389553.1309645963,2264.05,0.618,860945.8420166,858743.8349361205,1719689.6769527206,5159.069030858162
2023-12-25,265.00545942930694,946646.4870477022,2271.35,0.6441,601920.1502747562,609735.002307425,1211655.1525821812,3634.9654577465435
2023-12-26,723.5692861787792,2507644.2775046607,2230.88,0.6346,1614196.249150515,1591351.0585044578,3205547.307654973,9616.64192296492
2023-12-27,434.05645896969133,1538533.0852363128,2378.35,0.6723,1032338.1791905654,1034355.7932043731,2066693.9723949386,6200.081917184816
2023-12-28,874.2753333278874,3060053.732911916,2344.15,0.7006,2049432.5226205674,2143873.6452780883,4193306.167898656,12579.918503695968
2023-12-29,494.5018853655306,1725047.3603402413,2299.2,0.6273,1136958.734832428,1082122.2091414332,2219080.943973861,6657.242831921583
2023-12-30,294.67752343164625,1075417.6558570457,2291.68,0.6225,675306.586897835,669447.490771011,1344754.0776688461,4034.2622330065383
2023-12-31,465.86836531259434,1727868.9272553124,2281.87,0.6053,1063051.0467558496,1045879.0616676406,2108930.10842349,6326.79032527047
2024-01-01,202.81330599494322,763846.7286622494,2352.04,0.6295,477025.00823234627,480841.51569288597,957866.5239252322,2873.599571775697
2024-01-02,266.7765046267093,1001008.25229305,2355.34,0.6288,628349.3724074735,629433.9890418699,1257783.3614493434,3773.35008434803
2024-01-03,803.8500938178715,3121458.2077383767,2209.72,0.5781,1776283.629311227,1804514.9898935554,3580798.6192047824,10742.395857614347
2024-01-04,420.86817588863,1604349.754333677,2267.11,0.5826,954154.450238872,934694.1668748002,1888848.6171136722,5666.545851341017
2024-01-05,259.652014296762,1018840.572191079,2268.78,0.5755,589093.2969962077,586342.749295966,1175436.0462921737,3526.3081388765213
2024-01-06,111.94939485817028,452386.77375071717,2240.78,0.5448,250853.96501029082,246460.3143393907,497314.2793496815,1491.9428380490447
2024-01-07,24.266636777300185,102294.83234732572,2221.42,0.5176,53906.392269830176,52947.80522297579,106854.19749280596,320.5625924784179
2024-01-08,95.8910841776877,406053.92694740364,2330.44,0.5484,223468.41821105054,222679.97353795616,446148.3917490067,1338.4451752470202
2024-01-09,55.04843661755174,238695.1505014823,2344.29,0.5213,129049.49947816036,124431.78195642272,253481.28143458307,760.4438443037492
2024-01-10,6.20732267158003,28868.92759023086,2584.38,0.5648,16042.080565978,16305.170302962388,32347.250868940388,97.04175260682116
2024-01-11,20.806626300125583,94211.51859720939,2618.01,0.5843,54471.95571999178,55047.79031634945,109519.74603634124,328.55923810902374
2024-01-12,44.6778800792657,200693.75831104987,2522.54,0.5509,112701.73961515089,110562.19145355736,223263.93106870825,669.7917932061248
2024-01-13,17.851891475794417,82446.4537196452,2578.19,0.5594,46025.56808397841,46120.54621076953,92146.11429474794,276.4383428842438
2024-01-14,38.85119168708721,212466.29451511594,2472.87,0.5319,96073.94638724734,113010.82205259017,209084.7684398375,627.2543053195125
2024-01-15,40.530517525950515,189168.94201135743,2511.78,0.5403,101803.74331133199,102207.97936873641,204011.7226800684,612.0351680402052
2024-01-16,21.01593920609806,97372.39209035056,2587.4,0.551,54376.64110185813,53652.18804178316,108028.82914364128,324.08648743092385
2024-01-17,62.08725896005976,360198.38897868455,2530.19,0.5414,157092.56174815362,195011.40779305983,352103.9695412135,1056.3119086236404
2024-01-18,89.65214010138229,416167.1578642211,2470.81,0.5103,221513.40428389635,212370.100658112,433883.50494200835,1301.650514826025
2024-01-19,58.002084866422024,278514.2277490009,2492.0,0.5309,144541.19548712368,147863.2035119446,292404.3989990683,877.2131969972049
2024-01-20,141.7367807981968,751014.8421228352,2472.01,0.5276,350374.7395009505,396235.43070400786,746610.1702049584,2239.8305106148755
2024-01-21,97.48635243984765,449542.90669872565,2457.05,0.5357,239528.8422623277,240820.1351185073,480348.977380835,1441.046932142505
2024-01-22,82.4709364043558,384302.6036832156,2314.2,0.4999,190854.24102696017,192112.87158123948,382967.11260819965,1148.901337824599
2024-01-23,292.75144987239617,1501215.2123160907,2242.6,0.4691,656524.4014838357,704220.0560974781,1360744.4575813138,4082.2333727439413
2024-01-24,84.98330180131497,418153.7144623766,2235.02,0.4478,189939.37919197496,187249.23333625225,377188.6125282272,1131.5658375846817
2024-01-25,98.20442242684922,623641.2401611805,2218.64,0.4529,217880.25977310474,282447.11766899866,500327.3774421034,1500.9821323263102
2024-01-26,255.11615275876068,1243547.6115918537,2267.68,0.4623,578521.7972879864,574892.0608389139,1153413.8581269002,3460.2415743807005
2024-01-27,73.68689646633189,354282.82792093116,2267.94,0.4783,167117.45997185275,169453.47659458139,336570.9365664341,1009.7128096993023
2024-01-28,206.79418833390918,1154760.4642151033,2256.9,0.4686,466713.8036507996,541120.7535311974,1007834.557181997,3023.503671545991
2024-01-29,343.75149789517104,1786193.8634145765,2317.6,0.4803,796678.4715218483,857908.9125980211,1654587.3841198694,4963.762152359608
2024-01-30,826.1826133150795,3994663.9563881853,2343.01,0.4778,1935754.1248233647,1908650.438362275,3844404.5631856397,11533.21368955692
2024-01-31,223.95826630818553,1265525.3826623433,2283.14,0.4545,511328.0761388707,575181.2864200351,1086509.3625589057,3259.5280876767174
2024-02-01,279.9155275556021,1530239.5901090114,2304.28,0.4458,645003.751835823,682180.8092705973,1327184.5611064201,3981.5536833192605
2024-02-02,190.25432637678583,1111221.3754353307,2309.06,0.4621,439308.65486358106,513495.3975886663,952804.0524522474,2858.4121573567422
2024-02-03,338.79589180185906,1626487.9458723252,2296.49,0.4766,778041.3775640512,775184.1550027502,1553225.5325668014,4659.676597700404
2024-02-04,503.0454730539549,2745247.6552176015,2289.79,0.4526,1151868.4937442152,1242499.0887514865,2394367.5824957015,7183.102747487104
2024-02-05,94.02615184238326,469492.6430639324,2301.83,0.469,216432.21709535306,220192.0495969843,436624.26669233735,1309.872800077012
2024-02-06,156.7864834829976,770611.0741183932,2372.64,0.4664,371997.8821710994,359413.00496881857,731410.887139918,2194.232661419754
2024-02-07,424.18957018981064,2394723.91048428,2425.1,0.485,1028702.1266673098,1161441.0965848758,2190143.2232521856,6570.429669756557
2024-02-08,198.2657436920137,1002526.2407172518,2419.55,0.4802,479713.8801500118,481413.10079242435,961126.9809424361,2883.3809428273084
2024-02-09,543.0331380693076,2756678.7466847342,2486.56,0.5019,1350284.4797976175,1383577.0629610682,2733861.5427586855,8201.584628276058
2024-02-10,436.6866872970312,2423952.379956363,2500.24,0.4934,1091821.5230475292,1195978.1042704694,2287799.6273179986,6863.398881953995
2024-02-11,230.08692958522295,1333597.0852856906,2507.21,0.4906,576876.2507253669,654262.7300411598,1231138.9807665267,3693.41694229958
2024-02-12,585.7897613795001,2943230.190544345,2659.99,0.5204,1558194.9073718563,1531656.991159277,3089851.8985311333,9269.5556955934
2024-02-13,183.80514916951654,950196.9573785296,2639.99,0.5107,485243.75575603195,485265.5861332151,970509.3418892471,2911.528025667741
2024-02-14,329.62109735646897,1890504.201319739,2774.81,0.5237,914635.9171557036,990057.0502311474,1904692.967386851,5714.078902160553
2024-02-15,242.54010099346152,1283868.7714632172,2822.59,0.5411,684591.2636631345,694701.3922387469,1379292.6559018814,4137.877967705645
2024-02-16,267.8544723234535,1392995.571823384,2801.8,0.542,750474.660555852,755003.5999282742,1505478.2604841262,4516.434781452379
2024-02-17,138.71792521889444,740487.4285648059,2785.93,0.5279,386458.42940507457,390903.31353936106,777361.7429444357,2332.085228833307
2024-02-18,105.89520734940955,559927.3941545935,2881.2,0.5383,305105.27141511877,301408.91627341765,606514.1876885365,1819.5425630656096
2024-02-19,485.5665463673315,2554071.027492562,2944.8,0.5628,1429896.3657425179,1437431.1742728138,2867327.5400153315,8601.982620045994
2024-02-20,570.769680036137,2999504.5126157757,3014.81,0.5586,1720762.139069746,1675523.2207471724,3396285.359816918,10188.856079450754
2024-02-21,282.7414151082393,1571711.5774992718,2967.9,0.5488,839148.2458997435,862555.3137316003,1701703.559631344,5105.1106788940315
2024-02-22,179.83052817788382,983519.2553668295,2971.4,0.5509,534348.431427764,541820.7577815863,1076169.1892093504,3228.507567628051
2024-02-23,815.0811801471433,4163347.878459507,2922.24,0.5919,2381862.827873188,2464285.6092601824,4846148.43713337,14538.44531140011
2024-02-24,490.27897865086084,2362540.5654468844,2992.62,0.6002,1467218.6770901391,1417996.84738122,2885215.5244713593,8655.646573414078
2024-02-25,147.81449280404337,751001.30336694,3112.59,0.5982,460085.91215693735,449248.9796741035,909334.8918310408,2728.0046754931227
2024-02-26,158.05568733292273,831720.3307552139,3175.94,0.5972,501975.3796281226,496703.38152701367,998678.7611551363,2996.036283465409
2024-02-27,231.5051820116552,1255826.0698103348,3242.36,0.5933,750623.1419473104,745081.6072184717,1495704.7491657822,4487.114247497347
2024-02-28,485.92433777861953,2724318.142984561,3383.1,0.5981,1643930.6271388477,1629414.6813190659,3273345.308457914,9820.035925373742
